epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32
0,0.00943,1.00484,0.32768,2.98162,0.00844,2.90294,1.00428,0.34712,134,260,378,503,638,764,890,1015,1141,1259,1393,1519,1645,1762,1896,2022,2148,2266,2400,2517,2652,2778,2895,3021,3147,3281,3399,3524,3659,3785,3902,4036
10,0.18856,1.11023,0.36204,2.6986,0.18726,2.62818,1.10927,0.38341,139,255,411,461,662,798,906,1012,1155,1225,1358,1553,1619,1738,1930,2063,2182,2291,2399,2482,2653,2813,2860,2986,3104,3323,3433,3540,3646,3756,3894,4071
20,0.25088,1.15548,0.3768,2.5929,0.24751,2.52889,1.15282,0.39846,169,288,442,436,634,807,868,971,1140,1185,1333,1572,1605,1717,1932,2098,2193,2289,2384,2470,2661,2830,2837,2955,3062,3365,3470,3504,3684,3754,3881,4108
30,0.32185,1.21444,0.39603,2.46702,0.31476,2.41325,1.20807,0.41755,209,329,456,418,587,787,819,924,1126,1152,1321,1581,1596,1696,1930,2118,2181,2268,2369,2473,2658,2814,2816,2930,3073,3404,3474,3471,3733,3762,3842,4149
40,0.38782,1.2782,0.41682,2.34395,0.37874,2.29783,1.26875,0.43853,262,372,427,380,533,751,768,875,1101,1118,1314,1585,1590,1671,1928,2127,2178,2257,2361,2478,2659,2796,2798,2916,3072,3435,3460,3457,3770,3773,3801,4174
50,0.45993,1.36086,0.44378,2.20158,0.44098,2.17968,1.33752,0.4623,318,388,385,352,477,706,715,829,1086,1321,1587,1584,1649,1929,2131,2184,2254,2376,2477,2660,2782,2912,3069,3459,3465,3457,3790,3792,3814,4183
60,0.5293,1.4577,0.47536,2.05533,0.50426,2.05261,1.42032,0.49092,375,372,357,337,420,657,665,793,1091,1061,1342,1587,1569,1639,1932,2133,2194,2260,2426,2465,2660,2773,2770,2916,3074,3471,3466,3462,3817,3813,3824,4188
70,0.59771,1.57678,0.51419,1.90011,0.5623,1.92872,1.51155,0.52245,388,370,340,315,367,603,615,769,1106,1050,1354,1585,1533,1629,1937,2133,2207,2269,2462,2450,2661,2764,2759,2932,3073,3468,3461,3465,3822,3815,4189
80,0.66914,1.73867,0.56698,1.72318,0.62625,1.78225,1.63578,0.56539,378,383,332,290,335,544,566,767,1122,1051,1321,1578,1470,1595,1945,2131,2225,2268,2440,2435,2660,2747,2753,2982,3070,3460,3463,3813,3802,3820,4195
90,0.73468,1.94158,0.63315,1.5431,0.69079,1.62108,1.79841,0.6216,400,405,339,273,330,485,524,798,1121,1046,1249,1564,1396,1543,1946,2126,2246,2255,2438,2432,2660,2704,2763,3006,3065,3456,3458,3460,3817,3781,3819,4209
