epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32
0,0,0.97431,0.32343,3.03259,0,3.00376,0.97524,0.33674,134,260,386,512,638,764,881,1015,1133,1259,1393,1519,1645,1771,1896,2014,2148,2274,2400,2517,2643,2769,2895,3029,3155,3273,3399,3533,3659,3785,3910,4028
10,0.14705,1.08288,0.35947,2.72856,0.14426,2.7098,1.08104,0.37327,158,230,402,546,651,798,839,1040,1116,1218,1422,1550,1668,1745,1928,1980,2169,2300,2398,2508,2656,2751,2857,3067,3194,3235,3360,3546,3631,3773,3915,4055
20,0.226,1.13676,0.37736,2.59923,0.21881,2.58908,1.13145,0.39068,199,223,416,544,617,801,793,1017,1087,1175,1433,1575,1646,1715,1937,1945,2188,2301,2393,2550,2657,2721,2829,3090,3218,3366,3511,3662,3773,3904,4089
30,0.29014,1.18701,0.39404,2.48919,0.2799,2.48579,1.17846,0.40691,247,243,397,516,573,776,745,971,1051,1140,1430,1584,1605,1685,1929,1922,2192,2323,2381,2600,2656,2698,2808,3070,3240,3220,3406,3473,3709,3772,3907,4136
40,0.35967,1.24979,0.41488,2.36416,0.34853,2.36436,1.23898,0.42781,285,275,376,469,521,732,695,916,1011,1110,1423,1584,1606,1647,1920,1913,2186,2343,2366,2653,2657,2678,2793,3070,3270,3238,3444,3452,3758,3773,3910,4173
50,0.43559,1.33119,0.4419,2.21958,0.42227,2.22653,1.31568,0.45429,318,314,375,414,464,678,643,858,969,1086,1418,1587,1620,1614,1915,1910,2184,2347,2353,2677,2656,2651,2781,3074,3295,3273,3472,3452,3784,3790,3909,4189
60,0.50642,1.42351,0.47255,2.07565,0.48832,2.09539,1.39803,0.48272,342,351,366,406,622,590,800,932,1076,1418,1591,1622,1599,1914,1909,2193,2352,2343,2672,2657,2650,2774,3070,3305,3318,3472,3459,3803,3821,3910,4191
70,0.55724,1.503,0.49894,1.96587,0.53673,1.9938,1.46925,0.50732,322,349,348,334,361,567,537,751,902,1083,1421,1592,1613,1601,1911,1905,2204,2357,2334,2668,2659,2662,2769,3071,3300,3363,3462,3466,3827,3854,3910,4187
80,0.59465,1.57081,0.52145,1.881,0.57128,1.91803,1.5273,0.52736,282,338,343,320,349,513,487,717,883,1094,1424,1588,1592,1607,1902,1896,2216,2359,2313,2677,2659,2664,2766,3073,3288,3403,3460,3467,3820,3882,3910,4181
90,0.6222,1.62708,0.54013,1.81595,0.5977,1.85798,1.57666,0.54441,230,339,351,312,358,463,443,696,882,1077,1426,1573,1543,1612,1885,1878,2225,2353,2266,2697,2661,2662,2766,3074,3274,3434,3462,3464,3820,3887,3910,4175
100,0.64703,1.68333,0.5588,1.75527,0.62555,1.79252,1.63424,0.56429,172,348,364,296,422,410,684,902,1027,1425,1525,1475,1610,1856,1852,2231,2337,2202,2707,2661,2662,2766,3076,3260,3463,3464,3462,3821,3870,3910,4167
110,0.67255,1.74771,0.58017,1.69061,0.65732,1.71478,1.70833,0.58987,127,358,366,271,371,398,403,676,938,1003,1418,1456,1403,1589,1822,1825,2234,2306,2126,2708,2661,2664,2766,3077,3244,3465,3463,3820,3836,3910,4159
120,0.69865,1.82181,0.60477,1.62184,0.68619,1.64096,1.78517,0.6164,129,366,381,244,399,418,669,975,994,1403,1393,1349,1553,1793,1803,2236,2259,2036,2707,2660,2668,2766,3078,3227,3458,3463,3460,3818,3813,3906,4153
130,0.72339,1.90154,0.63124,1.55384,0.715,1.56382,1.87324,0.64681,140,379,380,221,383,407,428,657,1001,985,1382,1354,1306,1518,1773,1794,2241,2213,2003,2704,2660,2672,2764,3078,3205,3462,3461,3816,3814,3904,4147
140,0.73713,1.95062,0.64753,1.51474,0.72991,1.52236,1.92426,0.66443,136,388,379,207,384,412,431,641,1015,987,1362,1316,1268,1491,1762,1797,2246,2186,2029,2702,2658,2676,2762,3075,3183,3460,3457,3459,3817,3814,3900,4144
150,0.74931,1.99743,0.66307,1.47925,0.74612,1.47599,1.9847,0.6853,124,388,377,200,385,414,434,622,1020,994,1346,1280,1232,1472,1759,1813,2250,2172,2020,2699,2658,2680,2755,3070,3153,3462,3457,3461,3817,3822,3891,4143
160,0.75458,2.01876,0.67015,1.46362,0.75482,1.45047,2.01963,0.69736,117,389,385,198,418,440,603,1017,1000,1333,1247,1197,1456,1759,1833,2252,2158,2023,2697,2658,2684,2748,3061,3127,3461,3457,3818,3821,3878,4143
170,0.76589,2.06694,0.68614,1.4295,0.7644,1.42186,2.06027,0.71139,117,393,381,196,383,419,446,586,1013,1004,1325,1221,1172,1441,1763,1851,2252,2138,2025,2696,2657,2690,2744,3035,3118,3462,3458,3461,3819,3820,3862,4144
180,0.76915,2.08151,0.69098,1.4195,0.7725,1.3972,2.09663,0.72395,118,394,381,195,384,417,452,570,1010,1011,1320,1201,1155,1429,1771,1864,2252,2115,2022,2698,2658,2694,2743,3003,3122,3461,3459,3818,3821,3839,4144
190,0.77474,2.10715,0.69949,1.40222,0.77775,1.38098,2.12125,0.73245,117,392,386,193,413,458,558,1013,1022,1320,1190,1142,1421,1783,1871,2252,2090,2023,2700,2660,2695,2743,3015,3123,3460,3459,3821,3823,3813,4144
200,0.78022,2.13328,0.70816,1.38505,0.78796,1.3489,2.1717,0.74987,114,389,380,187,388,407,460,549,1017,1029,1323,1189,1131,1416,1800,1875,2251,2002,2023,2703,2659,2696,2745,3009,3125,3461,3458,3457,3820,3824,3811,4144
210,0.78906,2.17753,0.72286,1.3569,0.79179,1.33664,2.19162,0.75674,109,392,382,174,387,402,463,540,1020,1033,1333,1191,1125,1417,1818,1876,2250,2024,2023,2707,2660,2695,2750,3009,3125,3459,3820,3824,4145
220,0.79279,2.19704,0.72933,1.34485,0.79445,1.32808,2.20574,0.76162,104,391,385,151,387,396,465,533,1020,1038,1353,1194,1124,1420,1834,1875,2250,2015,2022,2710,2659,2694,2756,3010,3126,3460,3459,3458,3820,3825,4146
230,0.79512,2.20948,0.73346,1.33728,0.8018,1.30412,2.24628,0.77562,99,390,385,122,386,393,468,528,1019,1045,1380,1199,1124,1423,1843,1875,2248,2025,2023,2711,2660,2692,2760,3008,3132,3458,3457,3821,3823,3822,4148
240,0.80008,2.2367,0.7425,1.32101,0.80497,1.29366,2.26443,0.78189,95,390,384,96,386,392,471,525,1019,1051,1407,1209,1125,1424,1848,1875,2247,2019,2022,2712,2661,2690,2764,3008,3135,3456,3458,3821,3822,4151
250,0.80838,2.28466,0.75842,1.29327,0.80953,1.27844,2.29139,0.79119,93,388,383,87,386,473,521,1019,1057,1446,1220,1127,1423,1852,1875,2244,2022,2713,2661,2688,2768,3005,3137,3458,3459,3456,3821,3823,4154
260,0.80472,2.26312,0.75127,1.30558,0.8131,1.26641,2.31316,0.79871,91,388,384,89,385,476,516,1019,1062,1475,1230,1128,1423,1856,1873,2241,2021,2713,2661,2686,2771,3007,3137,3457,3459,3456,3820,3822,4157
270,0.80505,2.26505,0.75191,1.30447,0.81639,1.2552,2.33381,0.80584,85,388,385,92,384,476,510,1019,1067,1498,1244,1126,1424,1860,1871,2234,2020,2022,2713,2659,2684,2773,3005,3143,3455,3458,3821,3822,4162
280,0.80706,2.27683,0.75582,1.29772,0.81773,1.25062,2.34237,0.8088,82,385,383,91,477,504,1017,1071,1511,1256,1126,1423,1862,1870,2229,2021,2713,2659,2684,2774,3005,3148,3454,3459,3455,3821,3820,4166
290,0.81801,2.3443,0.77822,1.26037,0.81965,1.244,2.35483,0.8131,79,384,383,88,382,477,498,1017,1074,1517,1269,1124,1423,1865,1869,2224,2020,2022,2712,2660,2684,2775,3005,3147,3456,3458,3820,3818,3822,4170
300,0.81814,2.34515,0.7785,1.25992,0.82069,1.24044,2.36159,0.81543,75,383,382,87,381,476,493,1016,1077,1520,1281,1123,1424,1867,1869,2216,2021,2711,2663,2683,2777,3003,3147,3455,3458,3454,3821,3816,3822,4174
310,0.8105,2.29741,0.76265,1.2861,0.82572,1.22288,2.39549,0.82714,72,383,381,87,378,476,486,1014,1080,1523,1291,1121,1425,1868,1869,2208,2020,2711,2665,2682,2778,3003,3148,3454,3459,3453,3821,3817,4177
320,0.81394,2.3185,0.76965,1.2744,0.81963,1.24407,2.3547,0.81305,70,382,381,88,384,377,475,478,1011,1084,1523,1303,1120,1425,1869,2197,2021,2020,2711,2665,2682,2778,3002,3151,3456,3458,3453,3819,3823,3821,4180
330,0.82098,2.36371,0.78466,1.25002,0.81915,1.24574,2.35154,0.81196,66,382,381,84,378,474,469,1006,1086,1525,1314,1118,1423,1868,2187,2020,2711,2665,2682,2780,3003,3152,3453,3458,3820,3821,4183
340,0.82086,2.36289,0.78439,1.25046,0.82656,1.21993,2.40128,0.82914,65,382,82,377,474,458,1002,1087,1523,1324,1117,1422,1868,2179,2020,2712,2666,2683,2782,3000,3151,3453,3456,3452,3819,3821,4186
350,0.82164,2.36805,0.7861,1.24773,0.82817,1.21428,2.41245,0.833,62,381,81,376,474,446,997,1087,1525,1333,1115,1425,1868,2173,2020,2713,2668,2683,2784,3001,3154,3452,3455,3819,3822,3821,4189
360,0.81696,2.3376,0.77599,1.26399,0.82895,1.21153,2.41795,0.83489,61,382,381,82,376,473,435,992,1088,1526,1344,1114,1424,1867,1868,2167,2020,2021,2713,2670,2683,2785,3001,3158,3454,3456,3453,3819,3821,4191
370,0.81841,2.34687,0.77907,1.259,0.82893,1.21157,2.41785,0.83486,58,381,81,375,473,421,989,1090,1534,1352,1114,1422,1867,1868,2161,2020,2021,2714,2671,2684,2787,3000,3157,3453,3456,3819,3821,4192
380,0.82296,2.37685,0.78902,1.24311,0.83258,1.1986,2.44402,0.84389,55,382,381,81,375,472,406,984,1091,1539,1359,1113,1421,1867,1868,2155,2021,2714,2672,2685,2789,2999,3154,3452,3454,3819,3823,3822,4193
390,0.82662,2.40182,0.79731,1.23019,0.83631,1.18515,2.47177,0.85348,50,381,380,81,376,472,393,982,1093,1541,1367,1111,1423,1867,1869,2150,2019,2020,2713,2671,2686,2792,2999,3156,3453,3450,3819,3818,3822,4193
400,0.80935,2.29044,0.76033,1.29001,0.82198,1.23593,2.3702,0.8184,47,381,81,378,473,382,980,1094,1542,1373,1109,1424,1866,1869,2147,2021,2714,2671,2687,2795,2998,3157,3452,3454,3451,3818,3821,4193
