epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32
0,0,0.98973,0.34624,2.88536,0,2.99155,0.99009,0.33428,134,260,378,512,638,755,881,1007,1133,1259,1393,1519,1645,1771,1896,2014,2148,2274,2400,2526,2643,2778,2903,3029,3155,3273,3399,3533,3659,3776,3910,4036
10,0.03707,1.01916,0.35654,2.80202,0.04072,2.90088,1.02104,0.34472,173,229,403,524,656,716,842,971,1136,1231,1398,1504,1646,1773,1863,2025,2139,2283,2400,2566,2662,2771,2919,3069,3168,3244,3431,3542,3661,3808,3937,4074
20,0.15699,1.08924,0.38106,2.62176,0.15751,2.71857,1.08951,0.36784,214,220,427,528,637,674,796,927,1126,1191,1389,1497,1622,1774,1872,2045,2141,2293,2369,2611,2654,2748,2934,3087,3187,3270,3471,3503,3701,3824,3916,4114
30,0.1842,1.10726,0.38736,2.57909,0.19251,2.66149,1.11287,0.37573,254,243,422,500,596,628,744,876,1092,1151,1369,1495,1602,1767,1875,2091,2160,2293,2335,2661,2656,2706,2916,3067,3190,3320,3470,3462,3749,3822,3890,4149
40,0.22654,1.13716,0.39782,2.51127,0.23424,2.5918,1.14279,0.38583,298,281,403,457,547,579,690,821,1047,1112,1343,1497,1598,1757,1877,2123,2176,2292,2315,2664,2658,2666,2897,3073,3184,3368,3464,3452,3785,3819,3873,4175
50,0.28869,1.1858,0.41484,2.40826,0.3021,2.4743,1.19706,0.40415,353,335,389,407,494,526,632,766,997,1072,1320,1504,1606,1751,1886,2139,2180,2293,2309,2652,2659,2649,2882,3073,3175,3406,3469,3463,3816,3821,3856,4190
60,0.40448,1.29596,0.45338,2.20355,0.42172,2.25231,1.31505,0.44399,394,387,376,366,432,467,570,710,944,1039,1307,1521,1616,1753,1900,2146,2176,2300,2317,2662,2658,2665,2870,3070,3160,3435,3468,3474,3827,3821,3826,4192
70,0.51265,1.43258,0.50117,1.9934,0.53689,2.01557,1.46951,0.49614,372,377,363,360,374,403,514,662,900,1015,1296,1524,1602,1739,1907,2148,2158,2302,2323,2658,2657,2662,2861,3068,3136,3455,3466,3469,3816,3821,3804,4190
80,0.57156,1.5279,0.53452,1.86905,0.59452,1.886,1.57047,0.53022,342,345,351,347,353,471,624,871,990,1263,1497,1555,1693,1900,2143,2117,2280,2312,2656,2659,2857,3057,3109,3467,3465,3464,3816,3821,3805,4189
90,0.59294,1.56751,0.54838,1.82182,0.61919,1.82774,1.62053,0.54713,339,338,349,344,345,335,441,606,866,967,1203,1451,1500,1623,1871,2131,2048,2230,2271,2655,2654,2646,2858,3034,3109,3473,3465,3462,3819,3820,3811,4188
100,0.60458,1.59041,0.55639,1.79558,0.63584,1.78733,1.65717,0.5595,347,345,353,346,359,343,422,611,881,951,1131,1391,1442,1542,1829,2111,1987,2181,2216,2651,2621,2587,2862,2984,3135,3480,3466,3463,3820,3818,3814,4187
110,0.61715,1.61632,0.56545,1.7668,0.65407,1.74201,1.70027,0.57405,351,348,354,347,361,352,410,634,908,953,1065,1330,1386,1464,1784,2078,2000,2122,2169,2642,2563,2519,2869,2975,3164,3488,3468,3466,3820,3816,4182
120,0.66177,1.71962,0.60159,1.66067,0.67875,1.67871,1.76439,0.5957,352,349,354,347,358,356,404,663,933,960,1011,1265,1354,1391,1739,2008,2024,2040,2113,2630,2516,2461,2880,2984,3184,3490,3468,3469,3819,3820,4176
130,0.68997,1.79612,0.62835,1.58994,0.71654,1.57691,1.87829,0.63415,356,352,360,406,693,949,963,978,1197,1334,1323,1691,1987,2014,1982,2031,2624,2489,2431,2896,2993,3193,3473,3462,3464,3819,4171
140,0.72428,1.9046,0.66631,1.49937,0.74084,1.5078,1.96439,0.66322,364,361,372,368,369,414,719,957,964,972,1133,1316,1257,1649,2019,2022,2008,1990,2630,2488,2421,2912,3004,3192,3455,3460,3459,3818,3817,4161
150,0.73787,1.95337,0.68337,1.46194,0.76095,1.44812,2.04534,0.69055,375,372,384,373,380,378,421,734,959,962,970,1082,1304,1201,1623,2023,2024,2028,2030,2644,2503,2420,2927,3013,3188,3456,3459,3460,3817,4151
160,0.75342,2.01401,0.70458,1.41792,0.76689,1.42999,2.07127,0.69931,381,377,388,386,383,426,736,953,957,963,1048,1295,1158,1611,2022,2021,2020,2017,2656,2532,2420,2944,3013,3181,3461,3460,3459,3818,3817,4151
170,0.76708,2.07224,0.72495,1.37808,0.77247,1.41277,2.09651,0.70783,381,378,385,376,429,734,952,959,964,1025,1290,1121,1604,2023,2022,2026,2658,2560,2421,2978,3014,3165,3460,3459,3818,3817,4156
180,0.76564,2.06583,0.72271,1.38236,0.7768,1.39929,2.11672,0.71465,381,377,386,431,730,955,966,967,1011,1285,1091,1597,2023,2021,2655,2584,2421,3037,3013,3141,3458,3459,3818,3817,4158
190,0.75871,2.03595,0.71226,1.40264,0.78044,1.38781,2.13422,0.72056,383,378,388,379,382,386,434,729,965,976,973,1004,1282,1070,1592,2022,2024,2653,2613,2420,3008,3012,3114,3459,3457,3818,4158
200,0.77867,2.12578,0.74368,1.34337,0.79011,1.35693,2.18279,0.73696,382,380,389,379,386,436,726,972,981,976,1001,1280,1054,1588,2023,2022,2024,2654,2647,2419,3020,3012,3102,3459,3460,3818,4160
210,0.77643,2.11512,0.73995,1.35014,0.79728,1.33352,2.22111,0.74989,380,381,390,379,382,385,439,727,978,985,981,1000,1278,1042,1586,2022,2023,2655,2666,2417,3010,3012,3100,3458,3818,3817,4160
220,0.77411,2.10423,0.73614,1.35713,0.79177,1.35155,2.19148,0.73989,380,390,383,385,441,728,985,989,987,1000,1278,1034,1586,2022,2654,2651,2414,3013,3010,3109,3457,3456,3818,3817,4162
230,0.78744,2.16921,0.75888,1.31648,0.79976,1.32534,2.23482,0.75452,382,381,392,380,384,386,444,729,991,993,1003,1277,1030,1586,2023,2022,2654,2653,2412,3013,3012,3118,3457,3459,3458,3819,3818,4166
240,0.7962,2.21531,0.775,1.28908,0.80522,1.30717,2.26588,0.76501,383,380,391,384,387,447,730,996,999,1007,1277,1029,1587,2022,2023,2654,2657,2408,3012,3011,3121,3457,3458,3818,3817,4169
250,0.79882,2.22971,0.78004,1.28076,0.81018,1.29042,2.2953,0.77494,384,379,391,381,388,450,728,1000,1002,1009,1278,1027,1589,2022,2021,2653,2654,2404,3011,3010,3124,3457,3456,3818,3817,4172
260,0.80396,2.25874,0.7902,1.2643,0.81338,1.27949,2.3149,0.78156,384,379,391,382,388,453,727,1004,1006,1012,1278,1027,1592,2022,2021,2653,2398,3010,3128,3457,3458,3817,3818,4175
270,0.8084,2.28475,0.79929,1.2499,0.81529,1.27291,2.32688,0.7856,384,379,393,382,385,388,457,726,1008,1015,1278,1027,1597,2022,2021,2653,2654,2392,3009,3138,3455,3456,3818,3817,4179
280,0.80893,2.28795,0.80042,1.24815,0.81712,1.26661,2.33845,0.78951,384,379,392,382,385,389,462,724,1012,1011,1019,1279,1029,1602,2021,2022,2653,2654,2387,3010,3008,3149,3454,3455,3817,4184
