320,0.79068,2.18591,0.73486,1.34516,0.78939,1.34653,2.17908,0.74834,383,381,384,395,930,974,971,1326,1292,1419,1505,2036,2035,2016,2020,2707,2713,2502,3025,3012,3442,3631,3448,3802,3932,4171
330,0.79148,2.19013,0.73628,1.34257,0.78818,1.35039,2.17284,0.7462,384,383,381,382,385,397,929,969,971,1321,1288,1416,1495,2037,2035,2019,2018,2707,2717,2501,3027,3016,3444,3630,3448,3805,3632,3934,4171
340,0.79382,2.20249,0.74043,1.33504,0.79236,1.33698,2.19463,0.75368,383,382,381,384,385,397,928,965,971,1318,1284,1413,1486,2036,2035,2018,2019,2707,2718,2503,3026,3018,3441,3631,3448,3803,3935,4170
350,0.79003,2.18251,0.73372,1.34726,0.7908,1.34199,2.18644,0.75087,382,381,383,385,397,926,955,972,1315,1280,1411,1479,2037,2036,2015,2017,2707,2718,2506,3026,3016,3444,3631,3448,3803,3935,4172
360,0.79587,2.21351,0.74414,1.32839,0.79747,1.32045,2.22211,0.76312,382,380,385,397,926,951,971,1311,1277,1408,1474,2038,2036,2015,2017,2707,2718,2504,3027,3013,3448,3631,3804,3933,4172
370,0.80232,2.24937,0.75619,1.30721,0.79739,1.3207,2.22169,0.76298,382,383,379,381,385,398,925,946,971,1309,1273,1406,1466,2037,2036,2017,2015,2707,2718,2505,3025,3014,3442,3630,3448,3804,3631,3932,4170
380,0.79886,2.22994,0.74966,1.3186,0.79891,1.31573,2.23007,0.76586,383,382,378,380,385,399,923,941,970,1306,1270,1406,1458,2037,2015,2014,2707,2718,2505,3025,3012,3444,3631,3449,3803,3928,4170
390,0.79924,2.23204,0.75037,1.31736,0.79809,1.31842,2.22553,0.76429,385,382,379,383,384,381,399,919,936,969,1302,1266,1406,1446,2037,2036,2017,2012,2707,2718,2504,3026,3016,3446,3631,3449,3804,3930,4169
400,0.80813,2.28317,0.76756,1.28786,0.8047,1.29667,2.26286,0.77712,382,381,378,380,384,398,922,934,968,1298,1263,1406,1435,2038,2037,2019,2013,2707,2718,2504,3022,3014,3443,3630,3450,3804,3631,3932,4171
410,0.79872,2.22915,0.7494,1.31907,0.81043,1.27751,2.29681,0.78877,382,381,377,380,384,398,922,933,967,1294,1259,1406,1425,2038,2037,2014,2707,2718,2505,3019,3014,3442,3630,3449,3803,3631,3929,4170
420,0.79885,2.22987,0.74964,1.31864,0.80374,1.29983,2.25737,0.77523,382,379,376,383,380,399,923,931,966,1291,1256,1407,1416,2038,2014,2015,2707,2718,2507,3016,3017,3445,3630,3447,3805,3631,3928,4170
430,0.80957,2.2918,0.77046,1.28301,0.80921,1.2816,2.28947,0.78625,382,378,379,384,381,400,923,929,965,1290,1253,1406,1413,2037,2013,2707,2718,2508,3006,3011,3447,3631,3448,3805,3931,4171
440,0.80491,2.26427,0.7612,1.29861,0.80391,1.29929,2.25829,0.77555,382,377,376,378,383,381,384,402,922,928,965,1286,1250,1405,1406,2037,2015,2012,2707,2718,2507,3008,3009,3445,3630,3449,3805,3631,3933,4168
450,0.80339,2.25546,0.75824,1.30368,0.81325,1.26795,2.31412,0.79472,382,377,375,380,384,403,925,928,966,1282,1248,1402,1431,2037,2036,2014,2707,2718,2508,3003,3007,3442,3629,3449,3804,3631,3933,4171
460,0.80673,2.2749,0.76478,1.29254,0.8112,1.27488,2.30153,0.7904,382,377,375,381,379,383,405,925,929,966,1279,1246,1410,1445,2037,2014,2013,2707,2718,2508,3003,3004,3445,3630,3449,3804,3631,3932,4171
470,0.81163,2.30425,0.77465,1.27608,0.81603,1.25848,2.33153,0.8007,383,378,376,379,406,929,927,966,1276,1243,1413,1447,2037,2038,2014,2010,2708,2718,2707,2507,3002,3004,3442,3630,3449,3804,3631,3931,4171
480,0.81235,2.30869,0.77614,1.27362,0.81547,1.26039,2.328,0.79948,383,379,377,384,380,407,929,928,966,1275,1240,1414,1443,2037,2015,2012,2709,2720,2707,2507,3001,3003,3444,3630,3447,3803,3631,3932,4171
490,0.81464,2.32288,0.78091,1.26584,0.81289,1.26918,2.31187,0.79395,383,380,377,379,384,381,382,407,928,930,966,1274,1236,1413,1438,2037,2013,2014,2709,2725,2707,2508,3001,3003,3446,3630,3448,3804,3929,4167
500,0.81377,2.31744,0.77908,1.26881,0.81846,1.25014,2.34709,0.80604,384,381,378,380,383,407,932,924,966,1272,1233,1412,1434,2037,2014,2012,2709,2731,2707,2509,2999,3000,3442,3630,3448,3805,3631,3928,4171
510,0.82081,2.36259,0.79426,1.24457,0.81901,1.24826,2.35062,0.80725,384,380,378,381,383,407,936,924,967,1271,1230,1411,1430,2037,2014,2011,2709,2740,2707,2507,3000,3444,3630,3448,3803,3631,3923,4173
520,0.82085,2.36283,0.79434,1.24444,0.81953,1.24646,2.35402,0.80842,385,380,377,381,384,382,383,406,940,928,967,1268,1228,1410,1424,2037,2013,2709,2760,2707,2508,2999,3445,3630,3449,3804,3631,3924,4172
530,0.81041,2.29684,0.77215,1.28019,0.81824,1.25089,2.34569,0.80556,384,379,376,380,383,382,405,942,926,967,1265,1225,1410,1419,2038,2015,2012,2709,2777,2707,2508,3000,3446,3630,3450,3804,3631,3924,4172
540,0.81651,2.33471,0.78488,1.25943,0.81624,1.25775,2.33288,0.80116,382,379,376,380,383,404,945,926,967,1263,1223,1410,1413,2037,2013,2012,2709,2790,2707,2507,2999,2997,3446,3630,3448,3803,3631,3924,4171
550,0.81006,2.29475,0.77145,1.28136,0.82078,1.24212,2.36223,0.81124,383,379,378,380,404,948,928,966,1259,1221,1409,1406,2038,2037,2015,2013,2709,2798,2707,2508,2999,3000,3444,3630,3450,3804,3924,4172
560,0.81616,2.33248,0.78414,1.26063,0.8212,1.24066,2.36502,0.8122,383,379,377,382,404,952,928,967,1256,1220,1409,1382,2038,2036,2013,2011,2709,2805,2707,2508,2998,2999,3449,3630,3448,3804,3632,3921,4172
570,0.82062,2.36132,0.79383,1.24523,0.8255,1.22568,2.39392,0.82212,382,379,377,381,403,955,926,968,1253,1218,1408,1365,2037,2015,2013,2710,2815,2707,2508,2998,2999,3445,3630,3448,3804,3632,3920,4172
580,0.81943,2.35352,0.79121,1.24937,0.8267,1.22143,2.40225,0.82499,383,380,379,381,384,382,402,958,926,969,1250,1214,1408,1359,2037,2013,2011,2712,2821,2707,2508,2997,3000,3442,3630,3450,3805,3914,4173
590,0.81922,2.35216,0.79075,1.25009,0.82576,1.22475,2.39574,0.82275,383,379,381,384,382,402,959,929,969,1246,1211,1407,1355,2037,2011,2012,2713,2829,2708,2508,2996,2997,3442,3630,3449,3804,3631,3906,4173
600,0.82062,2.36133,0.79383,1.24523,0.82584,1.22448,2.39627,0.82293,383,379,381,385,382,403,958,932,969,1242,1208,1407,1353,2038,2037,2015,2012,2715,2838,2707,2508,2996,3444,3630,3449,3804,3901,4174
610,0.82145,2.36681,0.79568,1.24235,0.82771,1.21789,2.40924,0.82738,384,380,378,381,385,383,405,954,935,969,1238,1204,1407,1352,2037,2013,2011,2715,2849,2708,2509,2996,2998,3444,3630,3448,3804,3898,4181
620,0.82676,2.40277,0.80776,1.22376,0.82814,1.21637,2.41226,0.82842,385,382,378,381,387,384,386,406,953,933,968,1236,1202,1407,1351,2038,2037,2013,2715,2856,2709,2509,2995,2997,3443,3629,3447,3805,3630,3895,4173
630,0.83216,2.44111,0.82065,1.20454,0.82827,1.21589,2.41319,0.82874,385,382,377,381,387,383,407,957,932,969,1236,1199,1407,1351,2038,2037,2015,2013,2714,2876,2710,2509,2995,2997,3443,3630,3449,3803,3632,3894,4171
640,0.82928,2.42048,0.81372,1.2148,0.8299,1.2101,2.42474,0.83271,385,381,378,386,382,387,407,959,929,968,1236,1196,1408,1350,2037,2036,2013,2011,2715,2901,2710,2509,2995,2996,3444,3630,3445,3805,3632,3893,4173
650,0.82222,2.37189,0.79738,1.23968,0.83119,1.20553,2.43394,0.83587,386,379,382,407,960,933,969,1236,1194,1407,1349,2037,2014,2013,2715,2939,2710,2508,2995,2994,3440,3630,3449,3804,3891,4174
660,0.83434,2.45716,0.82605,1.19667,0.83226,1.20168,2.44174,0.83855,387,379,380,382,408,962,933,969,1236,1191,1407,1349,2037,2039,2013,2012,2715,2983,2709,2508,2995,2996,3446,3629,3448,3804,3630,3889,4173
670,0.83507,2.46258,0.82787,1.19404,0.83521,1.19108,2.46347,0.84601,388,380,379,382,387,383,407,964,934,969,1234,1187,1407,1349,2037,2013,2011,2715,2991,2709,2509,2995,2996,3443,3630,3448,3804,3631,3887,4173
680,0.83213,2.4409,0.82058,1.20464,0.83395,1.19564,2.45408,0.84278,388,382,380,383,387,384,405,964,933,970,1233,1182,1407,1348,2038,2013,2715,2981,2709,2509,2994,2997,3442,3629,3449,3805,3630,3885,4175
690,0.82786,2.41048,0.81036,1.21984,0.83612,1.18779,2.47029,0.84835,388,382,381,384,404,965,932,970,1231,1177,1407,1347,2038,2037,2013,2012,2714,2990,2709,2509,2994,2997,3444,3630,3448,3804,3883,4175
700,0.83628,2.47169,0.83094,1.18963,0.8364,1.18677,2.47242,0.84908,388,382,381,383,404,966,936,971,1230,1175,1408,1346,2038,2037,2015,2012,2714,2998,2707,2509,2995,3442,3630,3445,3804,3631,3880,4163
710,0.83092,2.43214,0.81764,1.20898,0.84091,1.17029,2.50722,0.86104,388,382,380,387,404,967,935,971,1226,1173,1408,1344,2038,2037,2013,2011,2715,3001,2708,2509,2995,2994,3442,3630,3443,3804,3877,4163
720,0.82777,2.4098,0.81013,1.22019,0.8343,1.19436,2.45671,0.84369,389,383,380,381,387,382,388,403,967,935,972,1224,1171,1408,1343,2038,2037,2015,2013,2715,2998,2708,2507,2995,2996,3444,3629,3448,3804,3874,4169
730,0.83577,2.4678,0.82962,1.19151,0.83661,1.18599,2.47403,0.84964,389,383,381,382,387,388,403,970,940,972,1221,1169,1408,1342,2038,2037,2013,2011,2715,2998,2708,2509,2993,2996,3444,3629,3447,3804,3872,4172
740,0.84453,2.53641,0.85269,1.15928,0.83651,1.18637,2.47326,0.84937,388,382,387,389,404,973,938,972,1218,1163,1408,1342,2038,2037,2013,2012,2715,2999,2709,2509,2992,2995,3444,3629,3445,3804,3869,4174
750,0.83726,2.47909,0.83342,1.18608,0.84302,1.1625,2.52403,0.86681,387,383,382,388,390,405,970,932,972,1216,1158,1408,1342,2038,2037,2012,2715,3010,2711,2508,2993,2995,3445,3630,3804,3866,4175
760,0.83346,2.45061,0.82385,1.19986,0.83883,1.17791,2.49102,0.85547,387,383,382,388,390,406,970,932,972,1215,1155,1408,1346,2038,2037,2012,2715,3006,2711,2509,2993,2994,3444,3629,3445,3804,3630,3863,4171
770,0.83218,2.44131,0.82072,1.20444,0.83522,1.19102,2.46358,0.84605,387,383,388,390,406,971,928,972,1214,1150,1408,1350,2038,2036,2012,2011,2717,3016,2709,2508,2993,2994,3444,3630,3442,3803,3859,4171
780,0.83488,2.46116,0.82739,1.19472,0.84113,1.1695,2.50893,0.86162,388,384,383,387,390,405,973,931,1213,1145,1408,1351,2038,2037,2012,2716,3004,2710,2509,2991,2994,3443,3630,3447,3805,3629,3855,4173
790,0.84681,2.55518,0.859,1.15076,0.84166,1.16754,2.51314,0.86307,388,384,382,383,390,404,972,934,973,1212,1140,1408,1352,2037,2013,2011,2716,2994,2709,2509,2993,3445,3629,3448,3804,3628,3849,4174
800,0.8351,2.46282,0.82795,1.19392,0.84326,1.16163,2.52592,0.86746,388,383,382,385,384,390,403,973,935,974,1210,1137,1408,1353,2038,2014,2012,2716,3017,2710,2510,2991,3444,3629,3446,3804,3630,3843,4175
810,0.83913,2.49346,0.83825,1.17924,0.84693,1.14794,2.55605,0.8778,388,384,382,386,389,390,403,978,931,974,1206,1135,1408,1350,2038,2039,2013,2012,2716,3010,2709,2508,2992,2994,3445,3631,3803,3632,3833,4174
820,0.83804,2.48504,0.83542,1.18324,0.84502,1.15509,2.54022,0.87237,388,384,387,390,391,403,977,928,974,1203,1129,1408,1348,2038,2037,2013,2011,2717,3008,2711,2509,2993,2994,3444,3628,3448,3805,3629,3823,4174
830,0.8331,2.44797,0.82296,1.20116,0.84216,1.16569,2.51712,0.86443,388,384,383,386,390,387,391,402,975,933,974,1200,1122,1408,1346,2038,2037,2012,2715,2994,2712,2509,2990,2991,3444,3631,3802,3627,3817,4170
840,0.83702,2.47729,0.83282,1.18694,0.84178,1.1671,2.51407,0.86339,388,384,381,386,391,387,390,402,975,932,974,1198,1117,1408,1345,2038,2037,2011,2714,2999,2712,2509,2990,2991,3444,3631,3803,3628,3811,4168
850,0.83777,2.48299,0.83473,1.18422,0.84394,1.15909,2.53146,0.86936,388,383,381,387,391,402,977,934,974,1196,1113,1409,1346,2038,2037,2011,2012,2717,3003,2713,2509,2988,2992,3444,3628,3803,3629,3808,4171
860,0.84494,2.53973,0.85381,1.15776,0.84511,1.15474,2.54098,0.87263,387,383,381,391,402,977,933,974,1195,1110,1409,1347,2038,2037,2014,2010,2717,3005,2713,2509,2989,2992,3444,3627,3804,3628,3807,4173
870,0.84517,2.54166,0.85446,1.15688,0.8481,1.14353,2.5659,0.88118,388,384,382,387,391,402,980,931,974,1193,1107,1410,1348,2038,2013,2012,2720,3002,2711,2509,2990,2991,3445,3629,3444,3803,3628,3809,4174
880,0.84462,2.53712,0.85293,1.15895,0.84514,1.15462,2.54126,0.87272,389,384,381,387,391,402,981,929,974,1189,1104,1410,1347,2038,2013,2011,2719,3004,2709,2509,2989,2991,3444,3630,3445,3803,3629,3809,4175
890,0.83855,2.48901,0.83676,1.18135,0.84089,1.17036,2.50708,0.86098,390,385,382,388,391,387,402,983,928,974,1186,1101,1410,1346,2039,2038,2012,2011,2722,3003,2711,2511,2988,2991,3444,3630,3447,3802,3628,3809,4172
900,0.84878,2.57179,0.86458,1.14333,0.84623,1.15055,2.55025,0.87581,391,385,383,387,390,403,985,925,974,1182,1097,1411,1344,2039,2037,2014,2012,2721,3002,2712,2512,2990,2991,3444,3630,3446,3803,3629,3809,4170
910,0.83704,2.47739,0.83285,1.18689,0.84682,1.14837,2.5551,0.87748,391,385,384,387,392,386,390,402,986,924,975,1177,1091,1411,1343,2038,2012,2010,2716,3000,2714,2512,2990,2991,3444,3629,3445,3802,3809,4173
920,0.83983,2.49892,0.84009,1.17667,0.8469,1.14806,2.55579,0.87771,391,386,385,389,392,387,402,988,925,975,1173,1086,1410,1342,2039,2038,2012,2711,3004,2712,2515,2988,2991,3444,3629,3445,3803,3808,4174
930,0.84035,2.50295,0.84144,1.17477,0.84949,1.13829,2.57771,0.88524,390,386,384,389,391,387,402,989,928,975,1171,1082,1410,1340,2038,2037,2013,2011,2708,2999,2714,2513,2988,2990,3445,3630,3447,3803,3629,3808,4172
940,0.8489,2.57283,0.86493,1.14287,0.85364,1.12249,2.61399,0.8977,390,387,384,389,391,388,392,403,989,931,975,1170,1078,1410,1340,2040,2037,2012,2010,2710,3006,2715,2512,2988,2990,3444,3629,3445,3803,3809,4174
950,0.84709,2.55752,0.85979,1.14971,0.84938,1.13872,2.57674,0.88491,390,388,385,389,392,404,990,929,974,1168,1077,1410,1339,2040,2038,2012,2711,3006,2712,2512,2988,2990,3444,3630,3445,3802,3808,4172
960,0.84177,2.51419,0.84522,1.16952,0.8511,1.1322,2.59158,0.89,391,387,385,389,392,403,992,929,974,1163,1076,1410,1338,2041,2038,2013,2009,2711,3007,2709,2512,2988,2991,3445,3630,3447,3803,3628,3808,4173
970,0.84844,2.56886,0.8636,1.14463,0.85015,1.13578,2.5834,0.8872,391,387,386,389,388,392,402,992,929,974,1158,1073,1409,1339,2040,2038,2014,2013,2711,3004,2709,2513,2987,2990,3445,3630,3802,3629,3808,4174
980,0.85029,2.58474,0.86894,1.1376,0.85592,1.11371,2.6346,0.90478,392,387,390,388,402,991,932,975,1152,1068,1409,1338,2039,2038,2012,2009,2711,3004,2710,2513,2987,2989,3447,3631,3443,3804,3630,3807,4175
990,0.84752,2.56115,0.86101,1.14808,0.85374,1.12211,2.61488,0.898,392,389,391,393,402,995,936,974,1146,1066,1410,1335,2040,2038,2010,2012,2713,3005,2710,2515,2986,2990,3447,3630,3448,3801,3807,4174
