epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32,band_33,band_34,band_35,band_36,band_37,band_38,band_39,band_40,band_41,band_42,band_43,band_44,band_45,band_46,band_47,band_48,band_49,band_50,band_51,band_52,band_53,band_54,band_55,band_56,band_57,band_58,band_59,band_60,band_61,band_62,band_63,band_64,band_65,band_66,band_67,band_68,band_69,band_70,band_71,band_72,band_73,band_74,band_75,band_76,band_77,band_78,band_79,band_80,band_81,band_82,band_83,band_84,band_85,band_86,band_87,band_88,band_89,band_90,band_91,band_92,band_93,band_94,band_95,band_96,band_97,band_98,band_99,band_100,band_101,band_102,band_103,band_104,band_105,band_106,band_107,band_108,band_109,band_110,band_111,band_112,band_113,band_114,band_115,band_116,band_117,band_118,band_119,band_120,band_121,band_122,band_123,band_124,band_125,band_126,band_127,band_128
0,0,0.71049,0.24912,3.98343,0,4.03361,0.73628,0.24887,41,64,105,129,161,202,234,266,290,330,363,386,419,459,483,524,556,580,612,652,685,708,749,773,805,846,869,910,942,974,1007,1030,1071,1095,1135,1168,1191,1224,1264,1296,1329,1352,1385,1417,1449,1490,1522,1546,1578,1610,1642,1674,1707,1747,1771,1812,1844,1876,1900,1932,1973,2005,2029,2069,2101,2134,2166,2198,2230,2254,2286,2327,2359,2391,2423,2456,2488,2520,2552,2584,2608,2649,2673,2713,2745,2778,2810,2834,2874,2898,2930,2962,3003,3035,3067,3100,3123,3156,3188,3228,3252,3284,3317,3349,3389,3422,3454,3486,3510,3550,3574,3606,3639,3679,3711,3744,3776,3800,3832,3864,3896,3937,3969,4001,4025,4066,4089,4122
10,0.05991,1.03147,0.36166,2.74385,0.05259,2.89065,1.02741,0.34727,43,59,105,119,138,220,250,274,282,344,372,375,400,446,482,513,554,573,608,652,685,683,759,768,780,842,852,930,937,961,1020,1018,1079,1089,1129,1160,1188,1211,1268,1288,1306,1350,1386,1414,1422,1487,1505,1535,1580,1617,1620,1656,1693,1744,1770,1803,1847,1883,1903,1913,2002,2008,2023,2093,2115,2139,2152,2196,2222,2252,2287,2332,2347,2394,2406,2445,2511,2551,2573,2586,2602,2653,2658,2730,2736,2764,2808,2838,2869,2895,2934,2952,3001,3070,3075,3097,3122,3156,3197,3228,3237,3293,3300,3363,3410,3430,3460,3469,3485,3560,3568,3575,3619,3702,3731,3750,3776,3788,3831,3844,3909,3957,3966,4021,4046,4075,4072,4104
20,0.13883,1.07769,0.37787,2.62615,0.12946,2.7709,1.07181,0.36228,50,52,103,127,241,274,280,290,366,372,386,397,436,477,506,557,560,598,645,670,690,755,764,776,831,844,916,943,951,1007,1029,1078,1090,1117,1164,1180,1190,1269,1280,1287,1343,1383,1402,1413,1488,1499,1532,1584,1603,1624,1643,1677,1736,1764,1800,1851,1889,1905,1918,1996,2011,2029,2112,2127,2146,2150,2203,2213,2244,2285,2334,2335,2391,2405,2437,2544,2575,2578,2588,2610,2643,2667,2720,2744,2739,2806,2837,2871,2886,2935,2943,3004,3072,3087,3088,3114,3151,3196,3215,3250,3285,3312,3407,3435,3450,3462,3469,3477,3554,3557,3569,3606,3734,3754,3764,3775,3798,3816,3821,3888,3956,3960,4022,4059,4063,4079,4095
30,0.1629,1.09308,0.38326,2.58919,0.15764,2.72568,1.08959,0.36829,66,71,110,120,143,266,287,299,301,374,387,394,407,425,465,490,542,561,576,627,657,681,750,752,769,818,823,908,932,961,999,1030,1070,1092,1157,1165,1167,1258,1278,1295,1329,1373,1383,1423,1489,1498,1533,1587,1597,1626,1630,1656,1724,1755,1799,1853,1894,1905,1918,1986,2013,2038,2126,2138,2140,2159,2193,2210,2227,2280,2321,2346,2382,2413,2420,2564,2573,2584,2594,2614,2645,2665,2714,2729,2759,2798,2833,2866,2872,2931,2933,3013,3069,3078,3096,3099,3143,3194,3212,3256,3290,3322,3447,3449,3456,3462,3472,3482,3539,3547,3554,3582,3764,3772,3781,3785,3809,3810,3824,3872,3947,3952,4027,4050,4068,4079,4095
40,0.1847,1.1076,0.38835,2.55524,0.18176,2.68638,1.10553,0.37367,98,113,120,122,151,290,297,311,321,376,399,400,408,410,443,460,525,548,553,594,636,660,731,743,747,795,802,898,922,957,989,1024,1063,1076,1103,1134,1140,1157,1252,1274,1299,1302,1351,1374,1426,1481,1490,1534,1582,1594,1617,1634,1646,1702,1741,1796,1847,1895,1899,1911,1977,2013,2056,2124,2131,2143,2169,2182,2210,2223,2272,2313,2352,2377,2405,2424,2550,2588,2589,2600,2619,2652,2659,2711,2721,2767,2779,2822,2850,2919,2923,3037,3069,3070,3083,3097,3125,3191,3214,3263,3307,3334,3431,3454,3465,3469,3468,3482,3523,3532,3536,3545,3781,3786,3798,3800,3810,3820,3824,3853,3942,3945,4040,4051,4075,4080,4103
50,0.21422,1.12821,0.39558,2.50856,0.20782,2.64324,1.12358,0.37977,107,119,134,158,321,322,326,344,388,398,399,412,420,427,507,524,539,555,610,632,711,724,731,769,780,887,911,947,977,1014,1057,1064,1102,1107,1124,1162,1247,1271,1287,1314,1328,1369,1426,1474,1484,1539,1579,1592,1613,1627,1655,1679,1727,1794,1843,1891,1901,1903,1969,2012,2074,2113,2136,2147,2173,2178,2203,2230,2264,2310,2354,2375,2398,2431,2546,2587,2603,2606,2625,2651,2662,2709,2717,2763,2777,2811,2829,2861,2910,2915,3063,3073,3077,3082,3101,3185,3220,3273,3327,3348,3424,3460,3462,3469,3475,3477,3508,3509,3518,3534,3801,3805,3811,3819,3821,3824,3932,3934,4049,4061,4080,4085,4119
60,0.2492,1.15419,0.40469,2.4521,0.24821,2.57498,1.15336,0.38984,108,129,138,151,168,342,341,355,366,391,396,401,409,411,416,423,483,500,510,511,575,595,688,700,705,742,747,873,897,933,964,1002,1051,1053,1085,1115,1113,1159,1244,1269,1280,1309,1328,1367,1426,1470,1482,1546,1578,1591,1612,1624,1657,1654,1716,1794,1839,1877,1899,1921,1963,2010,2084,2110,2139,2149,2174,2176,2200,2230,2254,2308,2354,2373,2395,2434,2548,2588,2609,2616,2631,2647,2667,2707,2715,2755,2788,2802,2819,2861,2904,2910,3068,3071,3073,3077,3082,3173,3228,3283,3345,3362,3425,3458,3468,3482,3487,3499,3525,3816,3818,3815,3819,3820,3827,3829,3917,3925,4041,4078,4083,4094,4138
70,0.30641,1.20085,0.42105,2.35682,0.31328,2.46102,1.20677,0.40789,126,138,145,163,183,355,366,382,386,388,398,399,400,403,409,412,445,466,483,531,548,658,668,672,706,714,855,881,915,949,988,1035,1053,1074,1104,1123,1154,1243,1267,1276,1301,1338,1365,1426,1472,1486,1558,1583,1592,1611,1622,1640,1675,1708,1800,1841,1874,1898,1929,1961,2007,2089,2111,2141,2150,2174,2175,2198,2228,2243,2308,2354,2373,2393,2434,2551,2590,2607,2631,2636,2650,2664,2706,2714,2751,2792,2794,2815,2857,2899,2906,3066,3068,3075,3076,3091,3156,3239,3293,3361,3377,3430,3456,3458,3473,3472,3474,3481,3493,3511,3805,3817,3818,3822,3825,3891,3915,4041,4095,4099,4155
80,0.41375,1.30617,0.45798,2.16679,0.42919,2.24374,1.32363,0.44739,148,149,155,176,217,381,387,385,390,392,391,395,404,403,417,428,435,477,492,620,631,634,667,676,839,863,896,939,979,1026,1053,1068,1102,1127,1152,1244,1268,1276,1299,1343,1365,1427,1484,1502,1569,1594,1593,1611,1621,1634,1682,1702,1811,1849,1876,1898,1932,1967,2006,2088,2112,2143,2151,2175,2198,2226,2240,2308,2354,2373,2393,2435,2554,2592,2608,2634,2644,2654,2660,2705,2713,2750,2780,2808,2814,2854,2896,2904,3062,3066,3071,3076,3081,3086,3139,3249,3300,3375,3389,3436,3450,3461,3473,3475,3478,3485,3498,3810,3816,3818,3820,3821,3826,3828,3880,3896,4043,4098,4109,4112,4165
90,0.5227,1.44759,0.50756,1.9551,0.54879,1.99486,1.48877,0.50321,154,168,173,202,269,376,379,384,381,385,386,389,387,388,416,428,578,591,596,630,632,830,849,884,938,979,1027,1052,1069,1105,1132,1154,1246,1269,1277,1299,1346,1366,1428,1493,1520,1570,1569,1611,1620,1631,1683,1691,1821,1857,1879,1899,1933,1981,2011,2075,2113,2143,2151,2174,2197,2225,2246,2307,2354,2374,2393,2436,2555,2592,2608,2627,2656,2657,2658,2705,2713,2750,2772,2807,2824,2851,2896,2903,3062,3066,3071,3077,3081,3090,3122,3253,3301,3384,3398,3442,3448,3456,3465,3470,3477,3483,3491,3812,3817,3818,3819,3820,3824,3875,3888,4044,4108,4115,4124,4166
